374423,1386,30,031CBFF0114917841E04B4C494C540A81AC4563F0596E9A2297161500BC0
374425,1386,30,052F7F4C1C100040100AD4B6D32A80AAAA81DB9AF71689AE634662AC8100
374427,1386,30,00955555555555555555555555A940ADA6E5F70C213DC0F0105C51C80AC0
374429,1386,30,1008D98F6FA32524A45AB73D87F200972FFA7677C0000F4F0276E41DCBC0
374431,1386,30,021C89292A35C9C6275A4BB8A2DF40862A64A16FDA18EAAAAA64A8F9C100
374433,1386,30,041C9E001C00016133F90C268FFD00BA80588F4935016AAAAA49C4250AC0
374435,1386,30,0600000001FFFFFF12606A89E24B40AD46991917D9772AAAAA6DC1EBCBC0
374437,1386,30,09EA6E5555555555552A00D01877808FEBFB4743C40BAAAAAA669DB48100
374439,1386,30,0AE2491FE1B4B9FD05FFF00057FE40960ABD5E048408AAAAAA6F4EE20AC0
374441,1386,30,12AD97D8740B43B2461FC9C719E380A86B50C3DE7545EAAAAA6766DC8BC0
374443,1386,30,14CC8A8A695FAD933A4FCCC30092C09FB7246FE687B12AAAAA5124E54100
374445,1386,30,1008D90F71A32524A45AB78B1FF20096FFAC41BDF649AAAAAA6D72AE0AC0
374447,1386,30,00955555555555555555555555A940ADABF55186C3D9AAAAAA56A5A44BC0
374449,1386,30,00955555555555555555555555A940ADAC482D7D71612AAAAA51FFBF0100
374451,1386,30,011C984C26AB54FB00420F42AA04C0AFEEDC88B3C482EAAAAA4D288C0AC0
374453,1386,30,031CBFF0114917841E04B4C494C540A81AF4B3432328AAAAAA6790DC4BC0
374455,1386,30,052F7F4C1C100040100AD4B6D6EA80AAAABAC60A5DD2AAAAAA4E1C780100
374457,1386,30,00955555555555555555555555A940ADAE4FEC96AD92EAAAAA4C28008AC0
374459,1386,30,1008D90F71A32524A45AB78B1FF20096FFB90A1240002AAAAA7935F64BC0
374461,1386,30,021CC92927E5C9C627918BB933F2808626649AB77403AAAAAA43E7D54100
374463,1386,30,041CDE001A0004615BF90C198FFD00BA8058D534256E6AAAAA48F92A8AC0
374465,1386,30,0600000001FFFFFF12606A89E24B40AD8298ADF7493AAAAAAA62E7418BC0
374467,1386,30,07FA6F015555555555555555555540955541C883E6236AAAAA5F16704100
374469,1386,30,08F555555552E00D02AA463EE49180BBF83B943BFD07AAAAAA586F5B8AC0
